proposition_id,fifa_match_id,stage,group_label,home_team,away_team,kickoff_at_utc,window_start_at_utc,window_end_at_utc,proposition_type,yes_represents,no_represents,condition_id,yes_token_id,no_token_id,market_structure,exchange_address,openfootball_revision,openfootball_path,openfootball_source_lines,openfootball_line_hash,condition_init_tx_hash,condition_init_log_index,question_init_tx_hash,question_init_log_index,ancillary_data_sha256,token_verification_block_number,token_verification_block_hash,manifest_sha256,manifest_version,reviewed_at_utc
wc2026-m064-away-win,64,group_stage,G,New Zealand,Belgium,2026-06-27T03:00:00Z,2026-06-27T03:00:00Z,2026-06-27T05:30:00Z,away_win,Belgium wins in regulation,Belgium does not win in regulation,0xd01a16e5adf6934d12c7a0e9875332356f74289ae6652a57aacb853e252fbbf4,56919576321692543804120333477806892227587677219602902701553511079254437421526,80404137496889918987099302758082937219505143289499451972493846718596937027624,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,215-219,12542e8e5368fedd3f4c20ef4e91d63a3c4f107c921642f553b513a8793c08d7,0xd1251fa366ea3db446027f35fd5eb5a1f3721fa53daae7058c541d9eafab3422,2,0x96fef20f03eef4f2d1abac09fdcce4d62ab6e324eeb1dcccde19db1313c20c5a,10,c11c7e63bacb3895ec285ce90b0943bb2c2f259e992d1c59f1d9e14a3ee12897,85197653,0xfd094b7eed68c03d113b23a356a9871a066ebc2e7800d0ac63135a864cfad65f,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m065-home-win,65,group_stage,H,Cape Verde,Saudi Arabia,2026-06-27T00:00:00Z,2026-06-27T00:00:00Z,2026-06-27T02:30:00Z,home_win,Cape Verde wins in regulation,Cape Verde does not win in regulation,0xe949e3949780dfce68fc24136bb3f79e5e1ad94d0001079ee26f6b474d77d355,102982370594795926465551165513338503688720151395360838811850524398055739613847,39662214773735711566370319737685983290515337105069671456019343540130198547872,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,235-236,94f47fe5e276b6212b09dc3eba8ec4dc27786054b9b97dc235eb50648c91017a,0x1228ec35bdde072c5d6079007845b55e6facbaee137e9b5bd16401cc126c2b82,113,0x5a947f6a6886767927943627aad158043a2d5c4b0fc47a41b86d365b0e51e2da,111,d89b19c82ca2dbc1b76e5044843fd709c7163874096aeff36db7d3dfee6586e9,85197827,0xdb843007db639ef9d310318a776bff74b6b9bf65e45938199ae67af97055da57,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m065-draw,65,group_stage,H,Cape Verde,Saudi Arabia,2026-06-27T00:00:00Z,2026-06-27T00:00:00Z,2026-06-27T02:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x187651dbb617ad61b8c3342a4a61996273a6a206ff36405c37c5cf029c2f96bb,26569990508696410491447892272390543392383885606267392357555942494960533615950,108645895628511300300861124159069141405621420800621011851908136889644616434637,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,235-236,94f47fe5e276b6212b09dc3eba8ec4dc27786054b9b97dc235eb50648c91017a,0xcfd80c85e04c7cf6c87e309c55df188881ce23849db2d2b1369e5d6e13c0df66,365,0x7f95e970c2fca145177c16b4c468c8721f7266c69697ab6fa8e174d6fa29935e,313,74fecfe4520317912ea06e6db1912e7c45df2b29833398cee3028ed74fb55c44,85197831,0x2f0cc141971dc7bff717647d71290014f2125f057e744f2badac922ab7c6d6c4,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m065-away-win,65,group_stage,H,Cape Verde,Saudi Arabia,2026-06-27T00:00:00Z,2026-06-27T00:00:00Z,2026-06-27T02:30:00Z,away_win,Saudi Arabia wins in regulation,Saudi Arabia does not win in regulation,0xff3744285965810d599d4ac7037760134c349eab25c289c14ba2523320debda7,13230917211575471424029299482277772949555090343730463577580317503550035691955,22409679718242543124090564751848775541879040504396701654345337836138630900193,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,235-236,94f47fe5e276b6212b09dc3eba8ec4dc27786054b9b97dc235eb50648c91017a,0xf9770147a67bfdd8c6365d05c46e6aa50bf46cf6c8df35ae02417ed5261d0f5e,421,0x990782fceca458f103b4a6a04bef9f94501c90c798ba80c6efd121eba2d4e640,416,d7ada2afe00bfa8b882f3dcc89a4f095465f94e313fb8dd3605b50d15890e17f,85197834,0xe53b4f8740da31d8094d2195ed084fc4706c8f180553547ab6a38be50602fcae,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m066-home-win,66,group_stage,H,Uruguay,Spain,2026-06-27T00:00:00Z,2026-06-27T00:00:00Z,2026-06-27T02:30:00Z,home_win,Uruguay wins in regulation,Uruguay does not win in regulation,0x61b80a4a7a325eba229ccfa35aaef9cf5879a4ad38bee2fef49a0359d823d9ca,19006898597508386281847912902191120242282582317334085817745325501448261696961,82534736464220609493684156887121367786814693528736990499162426276319498229482,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,235-237,ca1a314cfd17d4d126487ded1cf205d8a85cebe663f718352526e0d37afbacd8,0xef1f6b975b5962eb2ab2ea23f17e4f57d81e8caeb6c6ba33b4f1f1e811a59d19,33,0x82044568d6a0438031497cd0d718c161f99fe97e7161d8f9bec9b46f6917cc85,31,96dd5cfa85c186dba58dc110a599b40f7714ccf08fa20bb5cd0b43f8f6ece7e6,85197361,0x43f64e6f979e8f6ac56f1a955c653bdf58445297ccec3dc3b9223a59266d79ef,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m066-draw,66,group_stage,H,Uruguay,Spain,2026-06-27T00:00:00Z,2026-06-27T00:00:00Z,2026-06-27T02:30:00Z,draw,match draws in regulation,match does not draw in regulation,0xd0fa27da024261ba5edb5e9eda33651a224fb5a2137d3c9e73b216109b12dd79,31752155862447409149067389255977203243895111018202743434902043543164266789354,64633878657285576959137539510148623306180117167578279928823970791829387927888,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,235-237,ca1a314cfd17d4d126487ded1cf205d8a85cebe663f718352526e0d37afbacd8,0x3d34404aaf7d332fc85942b229f03945e45e66d0dadc2d15cfa3ac37602549c6,79,0xca9b0187fb7d0810a9685f7eae237b0f458a69d8860c06a6462182a42dd43be3,94,82239d2adc086674e027b9d7bd013ca981d3af930adadf25ae3842dd2960b318,85197365,0xd4b2eccc51d3989f08369240e1470e5458b6285fe3f85b422f4a3dab378ff088,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m066-away-win,66,group_stage,H,Uruguay,Spain,2026-06-27T00:00:00Z,2026-06-27T00:00:00Z,2026-06-27T02:30:00Z,away_win,Spain wins in regulation,Spain does not win in regulation,0xe322faca2a534900680db54e3a4349a61427d347b6f906d2eeb01f81ae1b082c,21212784061998732060753310583727616688784929823373352237868078199791664491531,19257598872615589709464917571360097739195684520039112732916777341566206587544,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,235-237,ca1a314cfd17d4d126487ded1cf205d8a85cebe663f718352526e0d37afbacd8,0x2ebc319d42d650e11a2c33e1d30ef96bb23cf8046cb9b23901e0bb54d2146015,39,0xb46350590413a6929053c9c8d56662b816950eea59a3607ae959177eace7ffb8,35,a3dc138aabdbbf03fc447f941c9a51a05523cff44890625d5c74ea804bdd6a83,85197368,0x62a40309a5b767dc6ae34af8a043bc355935b52ba948455705906fa2e8eea095,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m067-home-win,67,group_stage,L,Panama,England,2026-06-27T21:00:00Z,2026-06-27T21:00:00Z,2026-06-27T23:30:00Z,home_win,Panama wins in regulation,Panama does not win in regulation,0xb53a439c60d979f1c19108b263d97419e0a6ea99eb71ce08cfc0e459622e71cc,59058041199432950171496335927523101634207424833883434829808368909648870164143,52452816758487495559501482174321604912031359237594583650927199145479911492103,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,317-318,00c43c15c8b4af9bfc42e70291da214e60551c1931dd872b3ce7ee156effb94c,0x4c2d75839cc9917978475b86ad2ffac4cd90eed2beddf7ec4f8cf282664b2f12,111,0x8c729510f26e22e7c82569779404c13cd13e69a4fef5ad3d663d17ab87404c48,81,ac83faf0864235d40165b1184756427b0c93da781c0680c4733b4b6b555052ab,85197594,0xec1bfcc0a55fecc409f685b8ec95559e0991e309ec4adb8696b99fc2077481d6,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m067-draw,67,group_stage,L,Panama,England,2026-06-27T21:00:00Z,2026-06-27T21:00:00Z,2026-06-27T23:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x099d12093a6214e2dea67296c11dad775d0b3038c413731112a1c52ebd362adc,59060314792119542598872086330330421934194999186952058617387110515321473268432,46380478943511101528097096226320289577583641612409131249073522965983165633790,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,317-318,00c43c15c8b4af9bfc42e70291da214e60551c1931dd872b3ce7ee156effb94c,0x2869f69bfef034a98f1b76110d37a09edb82c229d1e172a3d887e2a817792692,86,0x3c6f33a000e601127d091a90be8aee453c72a3369cafdccc5c895d638d10ecf0,118,9f022dd305b7cc833dbad6353935a9bf3c012c3d26b56844a01ffe900b6c4758,85197598,0xd9efc4f9c66645c4fcebe71c07d3e32f0e7a24f3b69f27bcb5b6bf38c7dfa606,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m067-away-win,67,group_stage,L,Panama,England,2026-06-27T21:00:00Z,2026-06-27T21:00:00Z,2026-06-27T23:30:00Z,away_win,England wins in regulation,England does not win in regulation,0x7a582647d279d70223a8cfce98451ef6ecbe2e574f24b7dda17be7f65b387c20,93320332124999747203356838766183249400983580913731153318561555477528481141967,88547936819260165358309117716006172506647290037936903112133356252486999840398,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,317-318,00c43c15c8b4af9bfc42e70291da214e60551c1931dd872b3ce7ee156effb94c,0x4131cea447108c55ca5e12503e619523c1c8081ed7a223722f733a391f6620da,22,0x5ffca90db6ca9a038dfb6b4a854166c406d2c05c51b1d169f762a35d3ac6cc59,54,a9f900ceca733fe876f2e314c7191d1e0e5acec05166dbe16837f7276d8ab8f5,85197602,0xcfce04ec04bcbb0ce642c2c49504e55974913eefa92a90d2f87768619682bde6,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m068-home-win,68,group_stage,L,Croatia,Ghana,2026-06-27T21:00:00Z,2026-06-27T21:00:00Z,2026-06-27T23:30:00Z,home_win,Croatia wins in regulation,Croatia does not win in regulation,0x2cc359648ba6695498c169ceaa44c5444e0479102c453289c47ed9489e7f3e93,23522010053796928314095406008924900761833610419543982088160250459540934114445,69263580765140333674971225972030564537957018364662996912888693198064311161962,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,317-320,0a7042ade145a63b3694142768248d94d2fcee3cf2fa8284cb6f601c65a45594,0xbfbb095676c3f286e7f3b54b4400b523bf38984f45f5ceb001fc476b29055126,0,0x0460aa1560f9e38446c1c66a39d5f573223404f460bf4ee69b5e948279c8467a,18,a09ae2b2e0e0a3c6b20c6ee3582bee624ab37355a7ca21aac2bd4e53c05b8956,85197437,0xc76b33cd2ef7009faf5391f1453d0f98386de962c1b7fe228379afac85f423c5,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m068-draw,68,group_stage,L,Croatia,Ghana,2026-06-27T21:00:00Z,2026-06-27T21:00:00Z,2026-06-27T23:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x4b38300fb27196d5ca73ae2cca3d601e107cf305e00358d64b2cdeb712eb5c5d,73617947654081997431498367652195704493094967542363882616248674397638553207873,108722441254049316136084653872120059662687047018283888510002942732056798165705,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,317-320,0a7042ade145a63b3694142768248d94d2fcee3cf2fa8284cb6f601c65a45594,0x34b3e45893e1aa110318ad5ce9f1ad2e1adc4772e23d3f4733898978cec9e89d,43,0x9a78bb8798f4a3284530d0f6935db86c34b53d4d3538cfaf119bf59da6f3d7f3,28,6fc2c6b8f192271925bd2d94a816b1a898a31bdb3989e3a9731db4d33758bfcc,85197441,0x36d380fb34588a4129656860eb2866b2669fe3809673e36dc815c0393395538d,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m068-away-win,68,group_stage,L,Croatia,Ghana,2026-06-27T21:00:00Z,2026-06-27T21:00:00Z,2026-06-27T23:30:00Z,away_win,Ghana wins in regulation,Ghana does not win in regulation,0x137ae42a26fde276b0fced88f502e88a67da8e6acbc2ff8760b7e24d99234192,90597327262250836004646033934453860417100833449408628755662053427096482500586,85684720102068477217877319633679360618670045137392553650793005240485140303201,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,317-320,0a7042ade145a63b3694142768248d94d2fcee3cf2fa8284cb6f601c65a45594,0xf3d601ceb85430a6f1415aac3bfc99d26812c0ca49e6218608b41489f78db945,39,0xb5ecf689e793a6caf47c57eb330d5b45265b144fca3c0bd5337da802577995e0,55,d9c307bc4327f9f8336e2830168e39206a97cce2cf7d8f91c393b919956e1ec8,85197445,0xb6cd7d2e83da69d4884b2d95bd3444ebc75d1ba33bf53f8917ae76a4b1078ad2,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m069-home-win,69,group_stage,J,Algeria,Austria,2026-06-28T02:00:00Z,2026-06-28T02:00:00Z,2026-06-28T04:30:00Z,home_win,Algeria wins in regulation,Algeria does not win in regulation,0x7806f3a191784bfedb4bb3d99db890d05a834e413a50ecbf6893f7926089e45b,82930050367767323602185033959522193504232064039705778455362784267890724471276,56817251359545290586223408441496117061772785333531385180310928370685185745580,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,276-277,c7899fa045002e396f718fe2223cbf92abeedd1c5555973b00aab9cb3f0fc2d6,0xaecd3e2496d9240d3e811b0481de43135bfe011bb5ad3dd32c63975cdc1a33be,70,0xdff654b6c6b3df1e3bf098090c433a6edce907db8beafa5cc8c1169eb86acc12,68,a670afab9c5efe843f4ba74b9ab68b2eb74a25daf4608ba38975ddd649d00b18,85197787,0x65edcf132befd28b249f79b2acd251555b7b060a9253e154f6b0196ea963802e,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m069-draw,69,group_stage,J,Algeria,Austria,2026-06-28T02:00:00Z,2026-06-28T02:00:00Z,2026-06-28T04:30:00Z,draw,match draws in regulation,match does not draw in regulation,0xd6a5a44e8105c4808ba09d19bce444b22b883330fd6e23e5661988b3583a9d4c,54474886969816453525385753955468883023194567537518813967701106946658819435076,77589398731233625163391095478117126824986007937567013296881669864456025748476,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,276-277,c7899fa045002e396f718fe2223cbf92abeedd1c5555973b00aab9cb3f0fc2d6,0xd9b751052d5f1b0e879cbe8ab27258f2edb4ba11fdbb24a842605d4a90dbf7e2,5,0x710fe3c2f33f208794ec872b79f0fc6b048c702b01f4f80ed4898eb655d8b3d1,45,d30e78c24ca9ee3e1092ed95babf28c0416b841e600b77b5cb6efc22258eb0df,85197791,0x6f1c3e45d9d817c7f5281d6665303ecdbb9f329f4a696e57e6ac13edd4a9bc91,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m069-away-win,69,group_stage,J,Algeria,Austria,2026-06-28T02:00:00Z,2026-06-28T02:00:00Z,2026-06-28T04:30:00Z,away_win,Austria wins in regulation,Austria does not win in regulation,0xca1f4760e175d71d1c7677dbc56a1856dc2cee6a4d8de8275a16dbca716afd24,101870693068643777907933185168096005823100471428921617507976765091257562327892,27404405713596433210136741699058163976803988505508087936621769892990807262113,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,276-277,c7899fa045002e396f718fe2223cbf92abeedd1c5555973b00aab9cb3f0fc2d6,0xdce80fb85a21f5393c22d19bb0da473ded1090056b17e082704c0d8f5d288efb,308,0xda7df6a93be264125c95c7304b90a6eecf029898920583cd19acd5eb6746ad8f,303,71d1598346e946b342720233944e5213ecab7fcff47f8a10f8a39380e15724b2,85197794,0x0ccd5ddeb7e208b8be8aae71d1c3c3e6c5659ef7185179ce63dca67b36915bcb,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m070-home-win,70,group_stage,J,Jordan,Argentina,2026-06-28T02:00:00Z,2026-06-28T02:00:00Z,2026-06-28T04:30:00Z,home_win,Jordan wins in regulation,Jordan does not win in regulation,0x26b822b926feab4068f42bf2d0750fb8a65e09462c8edf1159275c2a116081ea,45668841020533558878058431264255444612420443086293898941905939792694888997711,66364391562321993324275812348391316919939981293396610462975743140460165031719,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,276-280,b9b15714014a2b61a0ca9d22181048cb409c47758003eab439d29332ec25c385,0xe337ac9a475819664993cbb8e46bffcc400cb2a31250e82bacdb26121f654d99,234,0x47572d6098245d7de3d2156734f36620c8a9d65048da023898488ff8064d84ef,138,432583f76ddf7b4d2291770fd9f0631036fe25103e503443ae6f79af01de585b,85197269,0xfe2d4f4a594f6c7111f1b3e3f04121e13d15450c6c92dc628a39ac4c29f41ffb,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m070-draw,70,group_stage,J,Jordan,Argentina,2026-06-28T02:00:00Z,2026-06-28T02:00:00Z,2026-06-28T04:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x7815af57ea657fd0442932a788988b7f6c219a46903e4bce678981b801daf8a4,616354135091983275441980781778127730973983204686602475633890523765647649939,51654339679815880527721963265664149603602326142079038495827149468859705496064,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,276-280,b9b15714014a2b61a0ca9d22181048cb409c47758003eab439d29332ec25c385,0x879fe07f071e99e6917c44b3f2feb7cc6d33e9737d8eddb0c17f6c5d56d80632,45,0xb40cd5b4090975f0416ef1497fad7309c99ba1e3729cba19b0e28c8c0e9c3ddf,78,dc750ed96321f4197d6ea94636fe229538358674b453ab27f3d2b18abe23bea9,85197273,0xcddf52b8983ecb9d99182e835fc300440c4df5a63cb9b999420fe1bb8648a1bc,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m070-away-win,70,group_stage,J,Jordan,Argentina,2026-06-28T02:00:00Z,2026-06-28T02:00:00Z,2026-06-28T04:30:00Z,away_win,Argentina wins in regulation,Argentina does not win in regulation,0xb465c0d920be7fa9413909befc3989247de10a1d4feca2621bb36f9a62191a12,89969054941820905260983372139923320038115693660830083208242956669285748681379,99643978616642943368192487629382085033508480110188276924611866315281486136550,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,276-280,b9b15714014a2b61a0ca9d22181048cb409c47758003eab439d29332ec25c385,0x130d70d61510a578d4714510194eea36727115e22a2e37de25c08c60ccff1b95,132,0x56fa70c527591cd11a6fb7f319c25ad065ce23a91e675c42085802987b2186ec,130,206364685961b168d9da83d2cff3eb07924bb9fdcd3ca9d10070ea5bbac16c8d,85197276,0x7373092891c2b563e387b339a125b0f0f6f80116f803b7a569d983867562f8a3,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m071-home-win,71,group_stage,K,Colombia,Portugal,2026-06-27T23:30:00Z,2026-06-27T23:30:00Z,2026-06-28T02:00:00Z,home_win,Colombia wins in regulation,Colombia does not win in regulation,0xfbcdae24669153e811b86329a4adb56689b590845b02fd0c16e7b1826c863034,66645018399244327793816970436640892806720466803924622381310200425167561934656,19824280012723723060770618573172538135454334061289893638911515188094892588282,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,299-300,28ddee94486d439dc81ce0fc972f23ec5eee917bbca054caadb21a479fffe336,0x93e7379175bc392eec2dd0fdbb3f471269a5bc84dd4aef51a2e51d2ade8c4745,268,0x5a7bdd09d9a49b36403086b2e13fa925004ae78c9f42893d583340897a7b05e9,98,32edd192e0ffbeceb47f20c22f0b2b808f20f9a04ef4ec74c9f364fd217606b7,85197291,0x8177c6491c05a874c1af409ab4070c5928daf842e26a1246135fd8678735607b,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m071-draw,71,group_stage,K,Colombia,Portugal,2026-06-27T23:30:00Z,2026-06-27T23:30:00Z,2026-06-28T02:00:00Z,draw,match draws in regulation,match does not draw in regulation,0x8765cc2b3c75089a9c5de8d12d52274857a2e573a9726bc023faa2a046340fac,59969732588381163791331816857468861959000541135529686594887337761858409837896,83119984683216359120344184710305511577201254872158004101959190182937261979933,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,299-300,28ddee94486d439dc81ce0fc972f23ec5eee917bbca054caadb21a479fffe336,0x3017f5652ba147625a5b82ff4c31da48726252165ca8e4114e71b276fdd4a251,144,0x215634da009f948539b77e690acdef2137964ab4e7bd6ab9c1dc4863de3e898d,142,87e14c91613a6f1392845bbd62bc08c591449b56358879340abdaf3502483c74,85197294,0x1fec3fb17036d666b4c4a6f933304cce545b34dab2d206e0bc9337861dcd1cad,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m071-away-win,71,group_stage,K,Colombia,Portugal,2026-06-27T23:30:00Z,2026-06-27T23:30:00Z,2026-06-28T02:00:00Z,away_win,Portugal wins in regulation,Portugal does not win in regulation,0x597e0e209cef883bb95c6905f07d8066c3ef35652087d3611c43b93f0ed237c2,68238163315667435120694805573568977252273759352712823951184501420027891362809,14678374678299522590525825239126907418379695630860477400265275048414629888597,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,299-300,28ddee94486d439dc81ce0fc972f23ec5eee917bbca054caadb21a479fffe336,0x3bf72aceb6f91d4bb682a6845cc05e7d2223ad9447e0fb401450846b5a5b7411,89,0xf1116fa7d6ab804bca83e0525cdbbf7a1b22a9bfe5636ae23c6c7a31891eabef,87,076411f7aad57bb966f6b871dcadb471a0541eeed02c4b44cbebbf1224aa84de,85197298,0x8b402d4e63133766267d458bda254e9fc54a9cb472a2fd8f75aa86b46c979c5d,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m072-home-win,72,group_stage,K,DR Congo,Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T23:30:00Z,2026-06-28T02:00:00Z,home_win,DR Congo wins in regulation,DR Congo does not win in regulation,0x26c84897f375ef75367a1fea2bcf3a1601950962c9424f8635b966cc5d9ff4ba,32203747233944015438487799675613943430837031417969455986362970409671575279826,82426217538135075249374152998909301325535391519788977704043374374243467368021,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,299-301,6594aa9633c6a58f5b19c50cb7b82c44ee85b7e0cdcbdb1b5aa75017f6cafb4f,0x98950268a3fe2d913f5f3fcc9098918792ebca286d64b2af06a18a38aa3d16b6,72,0x93a67b4af7ed2d19f025a0d5244617708464220877849e730899cdbc0b664ac5,22,b474060c950ed44bbd5c3e8cb15de2c487892e655b42d7960231a9f8f8c76347,85197460,0x3e351f9f9dd817af59e71b541f01d05702eec59c34c851e3313b18a9c0355e7a,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m072-draw,72,group_stage,K,DR Congo,Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T23:30:00Z,2026-06-28T02:00:00Z,draw,match draws in regulation,match does not draw in regulation,0x57dac5b6332f3d53233950105e7768575e511d90338f3f7be5ce993f424675a7,81552362010142345634703929302259930833935413033049071585470045256395801009970,66321291911401885877367629558925082283714669437830182780796163303570594893286,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,299-301,6594aa9633c6a58f5b19c50cb7b82c44ee85b7e0cdcbdb1b5aa75017f6cafb4f,0x98d1e2e390ed518959ee8f64153a5e650130945c8d10b96f6a0622bb059d8917,10,0xf686dc0a42e23300188db599e3e1071cceb3c1c58b95c7c613127acc28bca986,8,39d4796c534f1e4fd5edeaed2c5c59225e090fc7c7e0b7e76f8d934b1070abe7,85197463,0x86384719a0615f0b8fac0ce1694a6765e257962873df6f48567a8e56cdedd181,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
